project	grant	lab	composite	dataType	view	cell	localization	rnaExtract	readType	replicate	dataVersion	dccAccession	dateSubmitted	dateUnrestricted	subId	geoSampleAccession	labExpId	bioRep	seqPlatform	spikeInPool	tableName	type	md5sum	size	labVersion	submittedDataVersion	labProtocolId	donorId	dateResubmitted	objStatus	sex	wgEncodeCshlLongRnaSeqSknshraCellPapFastqRd2Rep1	dccInternalNotes	filename
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Junctions	H1-hESC	cell	longPolyA	2x76D	NA	ENCODE Jan 2011 Freeze	wgEncodeEH000150	2011-02-18	2011-11-18	3614	GSM758566	LID8461,LID8462	005WC,006WC	Illumina_GA2x	Nist14	wgEncodeCshlLongRnaSeqH1hescCellPapJunctions	bedRnaElements	aa751f5d2b71f86a05808c9def152ed9	9.9M	iIDR	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqH1hescCellPapJunctions.bedRnaElements.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	MinusSignal	H1-hESC	cell	longPolyA	2x76D	1	ENCODE Jan 2011 Freeze	wgEncodeEH000150	2010-09-29	2011-06-29	2098	GSM758566	LID8461	005WC	Illumina_GA2x	Nist14	wgEncodeCshlLongRnaSeqH1hescCellPapMinusRawSigRep1	bigWig	48f840994b1c0d9705409a1f4566d0ca	705M	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqH1hescCellPapMinusRawSigRep1.bigWig
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	MinusSignal	H1-hESC	cell	longPolyA	2x76D	2	ENCODE Jan 2011 Freeze	wgEncodeEH000150	2010-09-29	2011-06-29	1929	GSM758566	LID8462	006WC	Illumina_GA2x	Nist14	wgEncodeCshlLongRnaSeqH1hescCellPapMinusRawSigRep2	bigWig	b77ebc1983989795f0c9def09f6622ed	608M	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqH1hescCellPapMinusRawSigRep2.bigWig
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	PlusSignal	H1-hESC	cell	longPolyA	2x76D	1	ENCODE Jan 2011 Freeze	wgEncodeEH000150	2010-09-29	2011-06-29	2098	GSM758566	LID8461	005WC	Illumina_GA2x	Nist14	wgEncodeCshlLongRnaSeqH1hescCellPapPlusRawSigRep1	bigWig	2655b4036e2193b4d0d1648d88101b21	739M	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqH1hescCellPapPlusRawSigRep1.bigWig
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	PlusSignal	H1-hESC	cell	longPolyA	2x76D	2	ENCODE Jan 2011 Freeze	wgEncodeEH000150	2010-09-29	2011-06-29	1929	GSM758566	LID8462	006WC	Illumina_GA2x	Nist14	wgEncodeCshlLongRnaSeqH1hescCellPapPlusRawSigRep2	bigWig	ca7cbf571fc15cb83af527bf7c7b77a9	636M	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqH1hescCellPapPlusRawSigRep2.bigWig
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Protocol	H1-hESC	cell	longPolyA	2x76D	1	ENCODE Mar 2012 Freeze	wgEncodeEH000150	2011-04-20	2012-01-20	3259	GSM758566	LID8461	005WC	Illumina_GA2x	Nist14	NA	pdf	452993de86eb398a9dc7777f41b080a9	1.2M	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqH1hescCellPapProtocolRep1.pdf.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Protocol	H1-hESC	cell	longPolyA	2x76D	2	ENCODE Mar 2012 Freeze	wgEncodeEH000150	2011-04-20	2012-01-20	3259	GSM758566	LID8462	006WC	Illumina_GA2x	Nist14	NA	pdf	b1e877c1253a348f304b14f41058605d	1.1M	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqH1hescCellPapProtocolRep2.pdf.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Spikeins	H1-hESC	cell	longPolyA	2x76D	1	ENCODE Mar 2012 Freeze	wgEncodeEH000150	2011-06-08	2012-03-08	4223	GSM758566	LID8461	005WC	Illumina_GA2x	Nist14	NA	spikeins	2cd4061a0d6275b6124f1a4677de004f	17M	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqH1hescCellPapSpikeinsRep1.spikeins
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Spikeins	H1-hESC	cell	longPolyA	2x76D	2	ENCODE Mar 2012 Freeze	wgEncodeEH000150	2011-06-08	2012-03-08	4265	GSM758566	LID8462	006WC	Illumina_GA2x	Nist14	NA	spikeins	0c035cece8dff21c946d52fd87ab2e4b	20M	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqH1hescCellPapSpikeinsRep2.spikeins
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	TranscriptDeNovo	H1-hESC	cell	longPolyA	2x76D	NA	ENCODE Jan 2011 Freeze	wgEncodeEH000150	2011-02-18	2011-11-18	3614	GSM758566	LID8461,LID8462	005WC,006WC	Illumina_GA2x	Nist14	NA	gtf	b37fe5a16622424916b483bffa9eb9df	19M	iIDR	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqH1hescCellPapTranscriptDeNovo.gtf.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	TranscriptDeNovo	H1-hESC	cell	longPolyA	2x76D	NA	ENCODE Jul 2012 Freeze	wgEncodeEH000150	2012-07-16	2013-04-16	7485	GSM758566	LID8461,LID8462	005WC,006WC	Illumina_GA2x	Nist14	NA	gtf	e5e747195a6352cd522cf8d76ed35584	2.5M	iIDR	V2 - New version of processing used.	005WC+,006WC+	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqH1hescCellPapTranscriptDeNovoV2.gtf.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	TranscriptGencV7	H1-hESC	cell	longPolyA	2x76D	NA	ENCODE Mar 2012 Freeze	wgEncodeEH000150	2011-07-13	2012-04-13	4592	GSM758566	LID8461,LID8462	005WC,006WC	Illumina_GA2x	Nist14	wgEncodeCshlLongRnaSeqH1hescCellPapTranscriptGencV7	gtf	cdc28cc78fac341a5df61f605c71e98b	5.1M	iIDR	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqH1hescCellPapTranscriptGencV7.gtf.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Alignments	H1-hESC	cytosol	longNonPolyA	2x76D	2	ENCODE Jan 2011 Freeze	wgEncodeEH000198	2011-01-11	2011-10-11	3221	GSM767842	LID18549	006C	Illumina_GA2x	Nist14	wgEncodeCshlLongRnaSeqH1hescCytosolLongnonpolyaAlnRep2	bam	8231e66c25359651f21d589872b2ec0d	4.7G	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqH1hescCytosolLongnonpolyaAlnRep2.bam
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Alignments	H1-hESC	cytosol	longNonPolyA	2x76D	2	ENCODE Jan 2011 Freeze	wgEncodeEH000198	2011-01-11	2011-10-11	3221	GSM767842	LID18549	006C	Illumina_GA2x	Nist14	wgEncodeCshlLongRnaSeqH1hescCytosolLongnonpolyaAlnRep2	bai	82d09fd0c676def20021b2adf1c832b5	5.2M	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqH1hescCytosolLongnonpolyaAlnRep2.bam.bai
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	FastqRd1	H1-hESC	cytosol	longNonPolyA	2x76D	2	ENCODE Jan 2011 Freeze	wgEncodeEH000198	2011-01-11	2011-10-11	3221	GSM767842	LID18549	006C	Illumina_GA2x	Nist14	NA	fastq	2dae419d63cc41b74d6690b7804e329c	2.9G	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqH1hescCytosolLongnonpolyaFastqRd1Rep2.fastq.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	FastqRd2	H1-hESC	cytosol	longNonPolyA	2x76D	2	ENCODE Jan 2011 Freeze	wgEncodeEH000198	2011-01-11	2011-10-11	3221	GSM767842	LID18549	006C	Illumina_GA2x	Nist14	NA	fastq	12857a667d3c2a89ed7317653caa8cf2	3.1G	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqH1hescCytosolLongnonpolyaFastqRd2Rep2.fastq.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	MinusSignal	H1-hESC	cytosol	longNonPolyA	2x76D	2	ENCODE Jan 2011 Freeze	wgEncodeEH000198	2011-01-11	2011-10-11	3221	GSM767842	LID18549	006C	Illumina_GA2x	Nist14	wgEncodeCshlLongRnaSeqH1hescCytosolLongnonpolyaMinusRawSigRep2	bigWig	bc0fc5389801c015f08204260af3c9e0	39M	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqH1hescCytosolLongnonpolyaMinusRawSigRep2.bigWig
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	PlusSignal	H1-hESC	cytosol	longNonPolyA	2x76D	2	ENCODE Jan 2011 Freeze	wgEncodeEH000198	2011-01-11	2011-10-11	3221	GSM767842	LID18549	006C	Illumina_GA2x	Nist14	wgEncodeCshlLongRnaSeqH1hescCytosolLongnonpolyaPlusRawSigRep2	bigWig	48cdf386743565a8cb81e6e1b76f3054	40M	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqH1hescCytosolLongnonpolyaPlusRawSigRep2.bigWig
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Contigs	H1-hESC	cytosol	longNonPolyA	2x76D	NA	ENCODE Jan 2011 Freeze	wgEncodeEH000198	2011-02-18	2011-11-18	3615	GSM767842	LID18549	006C	Illumina_GA2x	Nist14	wgEncodeCshlLongRnaSeqH1hescCytosolPamContigs	bedRnaElements	64729e3a52e43964b8814a5597ac3742	15M	iIDR	NA	NA	NA	NA	replaced	NA	NA	NA	wgEncodeCshlLongRnaSeqH1hescCytosolPamContigs.bedRnaElements.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Contigs	H1-hESC	cytosol	longNonPolyA	2x76D	NA	ENCODE Mar 2012 Freeze	wgEncodeEH000198	2012-02-10	2012-11-10	5612	GSM767842	LID18549	006C	Illumina_GA2x	Nist14	wgEncodeCshlLongRnaSeqH1hescCytosolPamContigsV2	bedRnaElements	9c80466f57606bf14dde4c40c379a673	15M	NA	V2 - Replace . with -1 for missing data	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqH1hescCytosolPamContigsV2.bedRnaElements.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	ExonsDeNovo	H1-hESC	cytosol	longNonPolyA	2x76D	NA	ENCODE Jul 2012 Freeze	wgEncodeEH000198	2012-05-30	2013-03-02	6930	GSM767842	LID18549	006C	Illumina_GA2x	Nist14	NA	gff	07ab029e2d7af15e91291d16d820a42f	3.9M	iIDR	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqH1hescCytosolPamExonsDeNovo.gff.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	ExonsGencV7	H1-hESC	cytosol	longNonPolyA	2x76D	NA	ENCODE Mar 2012 Freeze	wgEncodeEH000198	2011-07-13	2012-04-13	4542	GSM767842	LID18549	006C	Illumina_GA2x	Nist14	NA	gtf	41bdfc4eed5b8b51b4cbe2029ec71923	16M	iIDR	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqH1hescCytosolPamExonsGencV7.gtf.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	GeneDeNovo	H1-hESC	cytosol	longNonPolyA	2x76D	NA	ENCODE Jan 2011 Freeze	wgEncodeEH000198	2011-02-18	2011-11-18	3615	GSM767842	LID18549	006C	Illumina_GA2x	Nist14	NA	gtf	4defbc733193d97212c3754237e3de29	597K	iIDR	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqH1hescCytosolPamGeneDeNovo.gtf.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	GeneDeNovo	H1-hESC	cytosol	longNonPolyA	2x76D	NA	ENCODE Jul 2012 Freeze	wgEncodeEH000198	2012-07-16	2013-04-16	7435	GSM767842	LID18549	006C	Illumina_GA2x	Nist14	NA	gff	f34328996d105f39ea5b07b85492a5f1	688K	iIDR	V2 - New version of processing used.	006C-	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqH1hescCytosolPamGeneDeNovoV2.gff.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	GeneGencV7	H1-hESC	cytosol	longNonPolyA	2x76D	NA	ENCODE Mar 2012 Freeze	wgEncodeEH000198	2011-07-13	2012-04-13	4542	GSM767842	LID18549	006C	Illumina_GA2x	Nist14	NA	gtf	d0a609ed4583d429e84166a5c5020cc8	1.8M	iIDR	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqH1hescCytosolPamGeneGencV7.gtf.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Junctions	H1-hESC	cytosol	longNonPolyA	2x76D	NA	ENCODE Jan 2011 Freeze	wgEncodeEH000198	2011-02-18	2011-11-18	3615	GSM767842	LID18549	006C	Illumina_GA2x	Nist14	wgEncodeCshlLongRnaSeqH1hescCytosolPamJunctions	bedRnaElements	bd43a50643e2de5fdcfa03e015d272a1	2.0M	iIDR	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqH1hescCytosolPamJunctions.bedRnaElements.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Protocol	H1-hESC	cytosol	longNonPolyA	2x76D	2	ENCODE Mar 2012 Freeze	wgEncodeEH000198	2011-04-20	2012-01-20	3259	GSM767842	LID18549	006C	Illumina_GA2x	Nist14	NA	pdf	47256509c23d8601ddb605559c61dfaa	495K	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqH1hescCytosolPamProtocolRep2.pdf.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Spikeins	H1-hESC	cytosol	longNonPolyA	2x76D	2	ENCODE Mar 2012 Freeze	wgEncodeEH000198	2011-06-08	2012-03-08	4185	GSM767842	LID18549	006C	Illumina_GA2x	Nist14	NA	spikeins	f8bb1dec752969f64510095fdf732e31	136M	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqH1hescCytosolPamSpikeinsRep2.spikeins
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	TranscriptDeNovo	H1-hESC	cytosol	longNonPolyA	2x76D	NA	ENCODE Jan 2011 Freeze	wgEncodeEH000198	2011-02-18	2011-11-18	3615	GSM767842	LID18549	006C	Illumina_GA2x	Nist14	NA	gtf	e65c0ae5a928665d3691f69ffe13db58	4.7M	iIDR	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqH1hescCytosolPamTranscriptDeNovo.gtf.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	TranscriptDeNovo	H1-hESC	cytosol	longNonPolyA	2x76D	NA	ENCODE Jul 2012 Freeze	wgEncodeEH000198	2012-07-16	2013-04-16	7435	GSM767842	LID18549	006C	Illumina_GA2x	Nist14	NA	gtf	7aa7db124977c3d5dc5cd4dc714e91f3	1.1M	iIDR	V2 - New version of processing used.	006C-	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqH1hescCytosolPamTranscriptDeNovoV2.gtf.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	TranscriptGencV7	H1-hESC	cytosol	longNonPolyA	2x76D	NA	ENCODE Mar 2012 Freeze	wgEncodeEH000198	2011-07-13	2012-04-13	4542	GSM767842	LID18549	006C	Illumina_GA2x	Nist14	wgEncodeCshlLongRnaSeqH1hescCytosolPamTranscriptGencV7	gtf	f86b898f0262b8a9f665c8cfbf821380	4.1M	iIDR	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqH1hescCytosolPamTranscriptGencV7.gtf.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Alignments	H1-hESC	cytosol	longPolyA	2x76D	2	ENCODE Jan 2011 Freeze	wgEncodeEH000151	2010-09-29	2011-06-29	1912	GSM758570	LID8536	006C	Illumina_GA2x	Nist14	wgEncodeCshlLongRnaSeqH1hescCytosolPapAlnRep2	bam	350490d4a0accd1d6746fb0ef32559f7	10G	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqH1hescCytosolPapAlnRep2.bam
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Alignments	H1-hESC	cytosol	longPolyA	2x76D	2	ENCODE Jan 2011 Freeze	wgEncodeEH000151	2010-09-29	2011-06-29	1912	GSM758570	LID8536	006C	Illumina_GA2x	Nist14	wgEncodeCshlLongRnaSeqH1hescCytosolPapAlnRep2	bai	9e087d6bb68d71cc35ad9a027f58ae3b	7.0M	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqH1hescCytosolPapAlnRep2.bam.bai
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Contigs	H1-hESC	cytosol	longPolyA	2x76D	NA	ENCODE Jan 2011 Freeze	wgEncodeEH000151	2011-02-18	2011-11-18	3616	GSM758570	LID8536	006C	Illumina_GA2x	Nist14	wgEncodeCshlLongRnaSeqH1hescCytosolPapContigs	bedRnaElements	1f04425ae2bc49731463433b4e4f8f00	18M	iIDR	NA	NA	NA	NA	replaced	NA	NA	NA	wgEncodeCshlLongRnaSeqH1hescCytosolPapContigs.bedRnaElements.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Contigs	H1-hESC	cytosol	longPolyA	2x76D	NA	ENCODE Mar 2012 Freeze	wgEncodeEH000151	2012-02-10	2012-05-14	5612	GSM758570	LID8536	006C	Illumina_GA2x	Nist14	wgEncodeCshlLongRnaSeqH1hescCytosolPapContigsV2	bedRnaElements	c17352057543efe23a38a032d5206ae8	18M	NA	V2 - Replace . with -1 for missing data	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqH1hescCytosolPapContigsV2.bedRnaElements.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	ExonsDeNovo	H1-hESC	cytosol	longPolyA	2x76D	NA	ENCODE Jul 2012 Freeze	wgEncodeEH000151	2012-05-30	2013-03-02	7007	GSM758570	LID8536	006C	Illumina_GA2x	Nist14	NA	gff	fb9a7ef5ef48a4b47b1984704a824e6d	5.9M	iIDR	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqH1hescCytosolPapExonsDeNovo.gff.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	ExonsGencV7	H1-hESC	cytosol	longPolyA	2x76D	NA	ENCODE Mar 2012 Freeze	wgEncodeEH000151	2011-07-13	2012-04-13	4582	GSM758570	LID8536	006C	Illumina_GA2x	Nist14	NA	gtf	facca7b41e035f10db758f5ebba0625a	17M	iIDR	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqH1hescCytosolPapExonsGencV7.gtf.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	FastqRd1	H1-hESC	cytosol	longPolyA	2x76D	2	ENCODE Jan 2011 Freeze	wgEncodeEH000151	2010-09-29	2011-06-29	1912	GSM758570	LID8536	006C	Illumina_GA2x	Nist14	NA	fastq	1baa03edae04f55a2ac39d56df382866	6.2G	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqH1hescCytosolPapFastqRd1Rep2.fastq.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	FastqRd2	H1-hESC	cytosol	longPolyA	2x76D	2	ENCODE Jan 2011 Freeze	wgEncodeEH000151	2010-09-29	2011-06-29	1912	GSM758570	LID8536	006C	Illumina_GA2x	Nist14	NA	fastq	3a362cf06c97d3ebaee0756b54fde35b	6.4G	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqH1hescCytosolPapFastqRd2Rep2.fastq.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	GeneDeNovo	H1-hESC	cytosol	longPolyA	2x76D	NA	ENCODE Jan 2011 Freeze	wgEncodeEH000151	2011-02-18	2011-11-18	3616	GSM758570	LID8536	006C	Illumina_GA2x	Nist14	NA	gtf	b66dfcc78bea3683a27ff42c816eb7b7	1.1M	iIDR	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqH1hescCytosolPapGeneDeNovo.gtf.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	GeneDeNovo	H1-hESC	cytosol	longPolyA	2x76D	NA	ENCODE Jul 2012 Freeze	wgEncodeEH000151	2012-07-16	2013-04-16	7475	GSM758570	LID8536	006C	Illumina_GA2x	Nist14	NA	gff	940dd0021ee554eb679b6f342d20024a	949K	iIDR	V2 - New version of processing used.	006C+	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqH1hescCytosolPapGeneDeNovoV2.gff.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	GeneGencV7	H1-hESC	cytosol	longPolyA	2x76D	NA	ENCODE Mar 2012 Freeze	wgEncodeEH000151	2011-07-13	2012-04-13	4582	GSM758570	LID8536	006C	Illumina_GA2x	Nist14	NA	gtf	c008bb8e2df6737eb0994d68f3fcedbe	1.9M	iIDR	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqH1hescCytosolPapGeneGencV7.gtf.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Junctions	H1-hESC	cytosol	longPolyA	2x76D	NA	ENCODE Jan 2011 Freeze	wgEncodeEH000151	2011-02-18	2011-11-18	3616	GSM758570	LID8536	006C	Illumina_GA2x	Nist14	wgEncodeCshlLongRnaSeqH1hescCytosolPapJunctions	bedRnaElements	7864af4790692f5ac939e49e8d72d620	6.5M	iIDR	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqH1hescCytosolPapJunctions.bedRnaElements.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	MinusSignal	H1-hESC	cytosol	longPolyA	2x76D	2	ENCODE Jan 2011 Freeze	wgEncodeEH000151	2010-09-29	2011-06-29	1912	GSM758570	LID8536	006C	Illumina_GA2x	Nist14	wgEncodeCshlLongRnaSeqH1hescCytosolPapMinusRawSigRep2	bigWig	fb64f13b01908023eb72f7d55fe2f9da	614M	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqH1hescCytosolPapMinusRawSigRep2.bigWig
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	PlusSignal	H1-hESC	cytosol	longPolyA	2x76D	2	ENCODE Jan 2011 Freeze	wgEncodeEH000151	2010-09-29	2011-06-29	1912	GSM758570	LID8536	006C	Illumina_GA2x	Nist14	wgEncodeCshlLongRnaSeqH1hescCytosolPapPlusRawSigRep2	bigWig	91c6ddc34ae22add45c8dc8995f2aa90	640M	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqH1hescCytosolPapPlusRawSigRep2.bigWig
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Protocol	H1-hESC	cytosol	longPolyA	2x76D	2	ENCODE Mar 2012 Freeze	wgEncodeEH000151	2011-04-20	2012-01-20	3259	GSM758570	LID8536	006C	Illumina_GA2x	Nist14	NA	pdf	5a5238345eadeb349d9811169fb7eeb1	1.2M	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqH1hescCytosolPapProtocolRep2.pdf.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Spikeins	H1-hESC	cytosol	longPolyA	2x76D	2	ENCODE Mar 2012 Freeze	wgEncodeEH000151	2011-06-08	2012-03-08	4280	GSM758570	LID8536	006C	Illumina_GA2x	Nist14	NA	spikeins	8164939d1b1cdf14a015adafe3251bb5	50M	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqH1hescCytosolPapSpikeinsRep2.spikeins
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	TranscriptDeNovo	H1-hESC	cytosol	longPolyA	2x76D	NA	ENCODE Jan 2011 Freeze	wgEncodeEH000151	2011-02-18	2011-11-18	3616	GSM758570	LID8536	006C	Illumina_GA2x	Nist14	NA	gtf	0488d9106305f5f568cd4ef81ef63700	12M	iIDR	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqH1hescCytosolPapTranscriptDeNovo.gtf.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	TranscriptDeNovo	H1-hESC	cytosol	longPolyA	2x76D	NA	ENCODE Jul 2012 Freeze	wgEncodeEH000151	2012-07-16	2013-04-16	7475	GSM758570	LID8536	006C	Illumina_GA2x	Nist14	NA	gtf	404b53e8f5e381928f95be2a21cb09af	1.4M	iIDR	V2 - New version of processing used.	006C+	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqH1hescCytosolPapTranscriptDeNovoV2.gtf.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	TranscriptGencV7	H1-hESC	cytosol	longPolyA	2x76D	NA	ENCODE Mar 2012 Freeze	wgEncodeEH000151	2011-07-13	2012-04-13	4582	GSM758570	LID8536	006C	Illumina_GA2x	Nist14	wgEncodeCshlLongRnaSeqH1hescCytosolPapTranscriptGencV7	gtf	e0a1adb811dbc02b077471438694c58b	4.4M	iIDR	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqH1hescCytosolPapTranscriptGencV7.gtf.gz
