project	grant	lab	composite	dataType	view	cell	treatment	antibody	control	replicate	dataVersion	dccAccession	dateSubmitted	dateUnrestricted	subId	setType	controlId	type	md5sum	size	geoSampleAccession	labVersion	tableName	origAssembly	dateResubmitted	objStatus	submittedDataVersion	softwareVersion	filename
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Signal	GM15510	TNFa	NFKB	IgG-rab	NA	ENCODE Jan 2011 Freeze	wgEncodeEH000736	2010-12-02	2011-09-01	3053	exp	wgEncodeEH000774	bigWig	f37bea45efc33ffe654ffe55d1818747	554M	GSM935529	NA	wgEncodeSydhTfbsGm15510NfkbTnfaIggrabSig	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsGm15510NfkbTnfaIggrabSig.bigWig
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	GM15510	None	Pol2	IgG-mus	1	ENCODE June 2010 Freeze	wgEncodeEH000714	2010-01-12	2010-10-12	1368	exp	wgEncodeEH000713	bam	8b1299e1dd79ed8b023bd80d4b22d112	185M	NA	remapped from hg18, Illumina 2.0, low confidence sequences excluded. Data paired with GM15510_IgG_Control.	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsGm15510Pol2IggmusAlnRep1.bam
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	GM15510	None	Pol2	IgG-mus	1	ENCODE June 2010 Freeze	wgEncodeEH000714	2010-01-12	2010-10-12	1368	exp	wgEncodeEH000713	bai	60eaa027169b04a3ef5c1a03d18daf25	5.6M	NA	remapped from hg18, Illumina 2.0, low confidence sequences excluded. Data paired with GM15510_IgG_Control.	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsGm15510Pol2IggmusAlnRep1.bam.bai
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	GM15510	None	Pol2	IgG-mus	2	ENCODE June 2010 Freeze	wgEncodeEH000714	2010-01-12	2010-10-12	1380	exp	wgEncodeEH000713	bam	4f8627064e48e5e6aa23aacb4259903c	197M	NA	remapped from hg18, Illumina 2.0, low confidence sequences excluded. Data paired with GM15510_IgG_Control.	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsGm15510Pol2IggmusAlnRep2.bam
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	GM15510	None	Pol2	IgG-mus	2	ENCODE June 2010 Freeze	wgEncodeEH000714	2010-01-12	2010-10-12	1380	exp	wgEncodeEH000713	bai	3813d3165ecf5a334fd60561710cedea	5.6M	NA	remapped from hg18, Illumina 2.0, low confidence sequences excluded. Data paired with GM15510_IgG_Control.	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsGm15510Pol2IggmusAlnRep2.bam.bai
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	GM15510	None	Pol2	IgG-mus	3	ENCODE June 2010 Freeze	wgEncodeEH000714	2010-01-12	2010-10-12	1389	exp	wgEncodeEH000713	bam	e70b7515b864ff31cc66615ed51fc169	150M	NA	remapped from hg18, Illumina 2.0, low confidence sequences excluded. Data paired with GM15510_IgG_Control.	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsGm15510Pol2IggmusAlnRep3.bam
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	GM15510	None	Pol2	IgG-mus	3	ENCODE June 2010 Freeze	wgEncodeEH000714	2010-01-12	2010-10-12	1389	exp	wgEncodeEH000713	bai	2a401d3ca086e549b9469f768b20bc37	5.6M	NA	remapped from hg18, Illumina 2.0, low confidence sequences excluded. Data paired with GM15510_IgG_Control.	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsGm15510Pol2IggmusAlnRep3.bam.bai
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Peaks	GM15510	None	Pol2	IgG-mus	NA	ENCODE Mar 2012 Freeze	wgEncodeEH000714	2011-06-03	2012-03-03	4165	exp	wgEncodeEH000713	narrowPeak	2454a58c3ca4573d62fdd07f36fce4f8	313K	GSM935291	NA	wgEncodeSydhTfbsGm15510Pol2IggmusPk	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsGm15510Pol2IggmusPk.narrowPeak.gz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	RawData	GM15510	None	Pol2	IgG-mus	1	ENCODE Jan 2010 Freeze	wgEncodeEH000714	2010-01-12	2010-10-12	997	exp	wgEncodeEH000713	fastq	db76628c826427937ecf3a15c211f75a	156M	GSM935291	Illumina 2.0, low confidence sequences excluded. Data paired with GM15510_IgG_Control.	NA	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsGm15510Pol2IggmusRawDataRep1.fastq.gz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	RawData	GM15510	None	Pol2	IgG-mus	2	ENCODE Jan 2010 Freeze	wgEncodeEH000714	2010-01-12	2010-10-12	997	exp	wgEncodeEH000713	fastq	d4aa580f76fb7e41410709729ebd5a63	169M	GSM935291	Illumina 2.0, low confidence sequences excluded. Data paired with GM15510_IgG_Control.	NA	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsGm15510Pol2IggmusRawDataRep2.fastq.gz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	RawData	GM15510	None	Pol2	IgG-mus	3	ENCODE Jan 2010 Freeze	wgEncodeEH000714	2010-01-12	2010-10-12	997	exp	wgEncodeEH000713	fastq	2cc3f44c30b70b57cae2e120b00e835d	122M	GSM935291	Illumina 2.0, low confidence sequences excluded. Data paired with GM15510_IgG_Control.	NA	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsGm15510Pol2IggmusRawDataRep3.fastq.gz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Signal	GM15510	None	Pol2	IgG-mus	NA	ENCODE Jan 2011 Freeze	wgEncodeEH000714	2010-12-02	2011-09-01	3053	exp	wgEncodeEH000713	bigWig	6b9869c6f9b499ca603bf57405083e06	184M	GSM935291	NA	wgEncodeSydhTfbsGm15510Pol2IggmusSig	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsGm15510Pol2IggmusSig.bigWig
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	RawData	GM18505	None	Input	IgG-mus	1	ENCODE Jan 2010 Freeze	wgEncodeEH000730	2010-01-13	2010-10-13	1020	input	wgEncodeEH000730	fastq	5646d0d0bb1e9aa1f8904fade41b9411	164M	GSM935523	Illumina 2.0, low confidence sequences excluded	NA	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsGm18505IggmusRawDataRep1.fastq.gz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	RawData	GM18505	None	Input	IgG-mus	2	ENCODE Jan 2010 Freeze	wgEncodeEH000730	2010-01-13	2010-10-13	1020	input	wgEncodeEH000730	fastq	aa4a40decc1c5e79b70c84962bc4e0c5	180M	GSM935523	Illumina 2.0, low confidence sequences excluded	NA	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsGm18505IggmusRawDataRep2.fastq.gz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	GM18505	None	Input	IgG-mus	1	ENCODE June 2010 Freeze	wgEncodeEH000730	2010-01-13	2010-10-13	1368	input	wgEncodeEH000730	bam	05b73169357021e24ebe237e307c7bdb	188M	NA	remapped from hg18, Illumina 2.0, low confidence sequences excluded	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsGm18505InputIggmusAlnRep1.bam
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	GM18505	None	Input	IgG-mus	1	ENCODE June 2010 Freeze	wgEncodeEH000730	2010-01-13	2010-10-13	1368	input	wgEncodeEH000730	bai	a7743beebfabce7f7521051645ab58b7	5.5M	NA	remapped from hg18, Illumina 2.0, low confidence sequences excluded	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsGm18505InputIggmusAlnRep1.bam.bai
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	GM18505	None	Input	IgG-mus	2	ENCODE June 2010 Freeze	wgEncodeEH000730	2010-01-13	2010-10-13	1380	input	wgEncodeEH000730	bam	667a3946278bf8a9462af442c928e4c7	230M	NA	remapped from hg18, Illumina 2.0, low confidence sequences excluded	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsGm18505InputIggmusAlnRep2.bam
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	GM18505	None	Input	IgG-mus	2	ENCODE June 2010 Freeze	wgEncodeEH000730	2010-01-13	2010-10-13	1380	input	wgEncodeEH000730	bai	daed383756777fb0bd1d90e5c9ae3e46	5.6M	NA	remapped from hg18, Illumina 2.0, low confidence sequences excluded	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsGm18505InputIggmusAlnRep2.bam.bai
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Signal	GM18505	None	Input	IgG-mus	NA	ENCODE Jan 2011 Freeze	wgEncodeEH000730	2010-12-02	2011-09-01	3053	input	wgEncodeEH000730	bigWig	52de5dce8dc3e1844cf1d52fc62f156f	275M	GSM935523	NA	wgEncodeSydhTfbsGm18505InputIggmusSig	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsGm18505InputIggmusSig.bigWig
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	GM18505	TNFa	Input	IgG-rab	1	ENCODE June 2010 Freeze	wgEncodeEH000775	2010-03-05	2010-12-05	1368	input	wgEncodeEH000775	bam	8e9848f61b6adaef1bc4a486f56b4585	218M	NA	remapped from hg18, Illumina 2.0, low confidence sequences excluded	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsGm18505InputTnfaIggrabAlnRep1.bam
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	GM18505	TNFa	Input	IgG-rab	1	ENCODE June 2010 Freeze	wgEncodeEH000775	2010-03-05	2010-12-05	1368	input	wgEncodeEH000775	bai	ea3c03313f1d7c4461dc6b511ddb7ee1	5.6M	NA	remapped from hg18, Illumina 2.0, low confidence sequences excluded	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsGm18505InputTnfaIggrabAlnRep1.bam.bai
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	GM18505	TNFa	Input	IgG-rab	2	ENCODE June 2010 Freeze	wgEncodeEH000775	2010-03-05	2010-12-05	1380	input	wgEncodeEH000775	bam	c91b7c24085151ddf4d0dd3126039504	281M	NA	remapped from hg18, Illumina 2.0, low confidence sequences excluded	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsGm18505InputTnfaIggrabAlnRep2.bam
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	GM18505	TNFa	Input	IgG-rab	2	ENCODE June 2010 Freeze	wgEncodeEH000775	2010-03-05	2010-12-05	1380	input	wgEncodeEH000775	bai	9661884eb04c66861abe67684787e47f	5.6M	NA	remapped from hg18, Illumina 2.0, low confidence sequences excluded	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsGm18505InputTnfaIggrabAlnRep2.bam.bai
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	RawData	GM18505	TNFa	Input	IgG-rab	1	ENCODE June 2010 Freeze	wgEncodeEH000775	2010-03-05	2010-12-05	1113	input	wgEncodeEH000775	fastq	22b0ca46f741620eba9fbefee1c5f543	167M	GSM935446	Illumina 2.0, low confidence sequences excluded	NA	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsGm18505InputTnfaIggrabRawDataRep1.fastq.gz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	RawData	GM18505	TNFa	Input	IgG-rab	2	ENCODE June 2010 Freeze	wgEncodeEH000775	2010-03-05	2010-12-05	1113	input	wgEncodeEH000775	fastq	f374a2ace4712236bf0542de6c256c30	220M	GSM935446	Illumina 2.0, low confidence sequences excluded	NA	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsGm18505InputTnfaIggrabRawDataRep2.fastq.gz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Signal	GM18505	TNFa	Input	IgG-rab	NA	ENCODE Jan 2011 Freeze	wgEncodeEH000775	2010-12-02	2011-09-01	3053	input	wgEncodeEH000775	bigWig	8650f53385899aa0f88b9be870ed79cf	302M	GSM935446	NA	wgEncodeSydhTfbsGm18505InputTnfaIggrabSig	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsGm18505InputTnfaIggrabSig.bigWig
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	GM18505	TNFa	NFKB	IgG-rab	1	ENCODE June 2010 Freeze	wgEncodeEH000715	2010-01-12	2010-10-12	1369	exp	wgEncodeEH000775	bam	88173b4611118d2887c4addadbf15db1	543M	NA	remapped from hg18, Data paired with GM18505_IgG_Control	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsGm18505NfkbTnfaIggrabAlnRep1.bam
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	GM18505	TNFa	NFKB	IgG-rab	1	ENCODE June 2010 Freeze	wgEncodeEH000715	2010-01-12	2010-10-12	1369	exp	wgEncodeEH000775	bai	dc79168453053008834dce9fa43d2bf2	5.8M	NA	remapped from hg18, Data paired with GM18505_IgG_Control	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsGm18505NfkbTnfaIggrabAlnRep1.bam.bai
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	GM18505	TNFa	NFKB	IgG-rab	2	ENCODE June 2010 Freeze	wgEncodeEH000715	2010-01-12	2010-10-12	1380	exp	wgEncodeEH000775	bam	709993fad2da66434d6112bb51754ad7	431M	NA	remapped from hg18, Data paired with GM18505_IgG_Control	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsGm18505NfkbTnfaIggrabAlnRep2.bam
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	GM18505	TNFa	NFKB	IgG-rab	2	ENCODE June 2010 Freeze	wgEncodeEH000715	2010-01-12	2010-10-12	1380	exp	wgEncodeEH000775	bai	704b9eb3029f4663f32f135cde52cc12	5.7M	NA	remapped from hg18, Data paired with GM18505_IgG_Control	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsGm18505NfkbTnfaIggrabAlnRep2.bam.bai
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	GM18505	TNFa	NFKB	IgG-rab	3	ENCODE June 2010 Freeze	wgEncodeEH000715	2010-01-12	2010-10-12	1390	exp	wgEncodeEH000775	bam	238a864f1b2881a2bb369a280c44c3d8	797M	NA	remapped from hg18, Data paired with GM18505_IgG_Control	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsGm18505NfkbTnfaIggrabAlnRep3.bam
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	GM18505	TNFa	NFKB	IgG-rab	3	ENCODE June 2010 Freeze	wgEncodeEH000715	2010-01-12	2010-10-12	1390	exp	wgEncodeEH000775	bai	d9716a4ffe6faae51942a8d58b1d5902	5.8M	NA	remapped from hg18, Data paired with GM18505_IgG_Control	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsGm18505NfkbTnfaIggrabAlnRep3.bam.bai
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	GM18505	TNFa	NFKB	IgG-rab	4	ENCODE June 2010 Freeze	wgEncodeEH000715	2010-01-12	2010-10-12	1393	exp	wgEncodeEH000775	bam	cee42544ae9ea07f98fc809b01aaa0a6	341M	NA	remapped from hg18, Data paired with GM18505_IgG_Control	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsGm18505NfkbTnfaIggrabAlnRep4.bam
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	GM18505	TNFa	NFKB	IgG-rab	4	ENCODE June 2010 Freeze	wgEncodeEH000715	2010-01-12	2010-10-12	1393	exp	wgEncodeEH000775	bai	4d3ba0e50c6ab7fdc2f6738867c0c5fb	5.6M	NA	remapped from hg18, Data paired with GM18505_IgG_Control	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsGm18505NfkbTnfaIggrabAlnRep4.bam.bai
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	GM18505	TNFa	NFKB	IgG-rab	5	ENCODE June 2010 Freeze	wgEncodeEH000715	2010-01-12	2010-10-12	1394	exp	wgEncodeEH000775	bam	3ab41b4f2b5aae7b749c66e742966023	759M	NA	remapped from hg18, Data paired with GM18505_IgG_Control	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsGm18505NfkbTnfaIggrabAlnRep5.bam
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	GM18505	TNFa	NFKB	IgG-rab	5	ENCODE June 2010 Freeze	wgEncodeEH000715	2010-01-12	2010-10-12	1394	exp	wgEncodeEH000775	bai	f8214f2f7d0ca9aefd2c5e5d89d69c83	5.8M	NA	remapped from hg18, Data paired with GM18505_IgG_Control	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsGm18505NfkbTnfaIggrabAlnRep5.bam.bai
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Peaks	GM18505	TNFa	NFKB	IgG-rab	NA	ENCODE Mar 2012 Freeze	wgEncodeEH000715	2011-06-03	2012-03-03	4165	exp	wgEncodeEH000775	narrowPeak	017c0682971b80bde5ff085176390d09	132K	GSM935282	NA	wgEncodeSydhTfbsGm18505NfkbTnfaIggrabPk	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsGm18505NfkbTnfaIggrabPk.narrowPeak.gz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	RawData	GM18505	TNFa	NFKB	IgG-rab	1	ENCODE Jan 2010 Freeze	wgEncodeEH000715	2010-01-12	2010-10-12	945	exp	wgEncodeEH000775	fastq	10bc134d4c5675ce9ae169505ad1d0b7	423M	GSM935282	Data paired with GM18505_IgG_Control	NA	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsGm18505NfkbTnfaIggrabRawDataRep1.fastq.gz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	RawData	GM18505	TNFa	NFKB	IgG-rab	2	ENCODE Jan 2010 Freeze	wgEncodeEH000715	2010-01-12	2010-10-12	945	exp	wgEncodeEH000775	fastq	3aa4d89a251799819e20d7fe36370000	335M	GSM935282	Data paired with GM18505_IgG_Control	NA	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsGm18505NfkbTnfaIggrabRawDataRep2.fastq.gz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	RawData	GM18505	TNFa	NFKB	IgG-rab	3	ENCODE Jan 2010 Freeze	wgEncodeEH000715	2010-01-12	2010-10-12	945	exp	wgEncodeEH000775	fastq	931ef7f794c4f8f9326f253984f304e8	627M	GSM935282	Data paired with GM18505_IgG_Control	NA	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsGm18505NfkbTnfaIggrabRawDataRep3.fastq.gz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	RawData	GM18505	TNFa	NFKB	IgG-rab	4	ENCODE Jan 2010 Freeze	wgEncodeEH000715	2010-01-12	2010-10-12	945	exp	wgEncodeEH000775	fastq	710c71cf27aec08aa05abbdba383a0ee	247M	GSM935282	Data paired with GM18505_IgG_Control	NA	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsGm18505NfkbTnfaIggrabRawDataRep4.fastq.gz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	RawData	GM18505	TNFa	NFKB	IgG-rab	5	ENCODE Jan 2010 Freeze	wgEncodeEH000715	2010-01-12	2010-10-12	945	exp	wgEncodeEH000775	fastq	e1f6ba7705dd6a119095d48bcdc821f9	595M	GSM935282	Data paired with GM18505_IgG_Control	NA	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsGm18505NfkbTnfaIggrabRawDataRep5.fastq.gz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Signal	GM18505	TNFa	NFKB	IgG-rab	NA	ENCODE Jan 2011 Freeze	wgEncodeEH000715	2010-12-02	2011-09-01	3053	exp	wgEncodeEH000775	bigWig	c59ef8921e086cee707f24def3f67175	545M	GSM935282	NA	wgEncodeSydhTfbsGm18505NfkbTnfaIggrabSig	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsGm18505NfkbTnfaIggrabSig.bigWig
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	GM18505	None	Pol2	IgG-mus	1	ENCODE June 2010 Freeze	wgEncodeEH000731	2010-01-13	2010-10-13	1369	exp	wgEncodeEH000730	bam	b4a24d8e4ea7a478df188c88b18bc977	637M	NA	remapped from hg18, Illumina 2.0, low confidence sequences excluded. Data paired with GM18505_IgG_Control.	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsGm18505Pol2IggmusAlnRep1.bam
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	GM18505	None	Pol2	IgG-mus	1	ENCODE June 2010 Freeze	wgEncodeEH000731	2010-01-13	2010-10-13	1369	exp	wgEncodeEH000730	bai	078c946a24aad49ae0fb7eeecc5ad50c	5.7M	NA	remapped from hg18, Illumina 2.0, low confidence sequences excluded. Data paired with GM18505_IgG_Control.	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsGm18505Pol2IggmusAlnRep1.bam.bai
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	GM18505	None	Pol2	IgG-mus	2	ENCODE June 2010 Freeze	wgEncodeEH000731	2010-01-13	2010-10-13	1380	exp	wgEncodeEH000730	bam	081316109f3674cac1afcefe3c50320f	507M	NA	remapped from hg18, Illumina 2.0, low confidence sequences excluded. Data paired with GM18505_IgG_Control.	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsGm18505Pol2IggmusAlnRep2.bam
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	GM18505	None	Pol2	IgG-mus	2	ENCODE June 2010 Freeze	wgEncodeEH000731	2010-01-13	2010-10-13	1380	exp	wgEncodeEH000730	bai	933d975813bd06e6ca65335636b0eb9a	5.6M	NA	remapped from hg18, Illumina 2.0, low confidence sequences excluded. Data paired with GM18505_IgG_Control.	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsGm18505Pol2IggmusAlnRep2.bam.bai
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	GM18505	None	Pol2	IgG-mus	3	ENCODE June 2010 Freeze	wgEncodeEH000731	2010-01-13	2010-10-13	1390	exp	wgEncodeEH000730	bam	19731bf53a1ac75655641cea26c65172	233M	NA	remapped from hg18, Illumina 2.0, low confidence sequences excluded. Data paired with GM18505_IgG_Control.	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsGm18505Pol2IggmusAlnRep3.bam
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	GM18505	None	Pol2	IgG-mus	3	ENCODE June 2010 Freeze	wgEncodeEH000731	2010-01-13	2010-10-13	1390	exp	wgEncodeEH000730	bai	ec4725ba8f5453f4d41546a9533fe481	5.6M	NA	remapped from hg18, Illumina 2.0, low confidence sequences excluded. Data paired with GM18505_IgG_Control.	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsGm18505Pol2IggmusAlnRep3.bam.bai
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	GM18505	None	Pol2	IgG-mus	4	ENCODE June 2010 Freeze	wgEncodeEH000731	2010-01-13	2010-10-13	1393	exp	wgEncodeEH000730	bam	f54aa6773ff20c4a93eb9409e50f74f1	1010M	NA	remapped from hg18, Illumina 2.0, low confidence sequences excluded. Data paired with GM18505_IgG_Control.	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsGm18505Pol2IggmusAlnRep4.bam
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	GM18505	None	Pol2	IgG-mus	4	ENCODE June 2010 Freeze	wgEncodeEH000731	2010-01-13	2010-10-13	1393	exp	wgEncodeEH000730	bai	f395d588c2a5bc6f6eabd1c81c8eca54	5.8M	NA	remapped from hg18, Illumina 2.0, low confidence sequences excluded. Data paired with GM18505_IgG_Control.	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsGm18505Pol2IggmusAlnRep4.bam.bai
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Peaks	GM18505	None	Pol2	IgG-mus	NA	ENCODE Mar 2012 Freeze	wgEncodeEH000731	2011-06-09	2012-03-09	4313	exp	wgEncodeEH000730	narrowPeak	a1f5cc5f36809497e6b78c08c4972953	323K	GSM935522	NA	wgEncodeSydhTfbsGm18505Pol2IggmusPk	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsGm18505Pol2IggmusPk.narrowPeak.gz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	RawData	GM18505	None	Pol2	IgG-mus	1	ENCODE Jan 2010 Freeze	wgEncodeEH000731	2010-01-13	2010-10-13	1016	exp	wgEncodeEH000730	fastq	36679d52ff6424d0b95cdedee4446cf6	502M	GSM935522	Illumina 2.0, low confidence sequences excluded. Data paired with GM18505_IgG_Control.	NA	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsGm18505Pol2IggmusRawDataRep1.fastq.gz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	RawData	GM18505	None	Pol2	IgG-mus	2	ENCODE Jan 2010 Freeze	wgEncodeEH000731	2010-01-13	2010-10-13	1016	exp	wgEncodeEH000730	fastq	b43b41b049753d687d6ad4f0a3556a7e	433M	GSM935522	Illumina 2.0, low confidence sequences excluded. Data paired with GM18505_IgG_Control.	NA	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsGm18505Pol2IggmusRawDataRep2.fastq.gz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	RawData	GM18505	None	Pol2	IgG-mus	3	ENCODE Jan 2010 Freeze	wgEncodeEH000731	2010-01-13	2010-10-13	1016	exp	wgEncodeEH000730	fastq	52f01b797094cc6c5f7ebe9853c310a2	191M	GSM935522	Illumina 2.0, low confidence sequences excluded. Data paired with GM18505_IgG_Control.	NA	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsGm18505Pol2IggmusRawDataRep3.fastq.gz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	RawData	GM18505	None	Pol2	IgG-mus	4	ENCODE Jan 2010 Freeze	wgEncodeEH000731	2010-01-13	2010-10-13	1016	exp	wgEncodeEH000730	fastq	8c7ff3d7154224392a83693a0ea8e9d2	814M	GSM935522	Illumina 2.0, low confidence sequences excluded. Data paired with GM18505_IgG_Control.	NA	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsGm18505Pol2IggmusRawDataRep4.fastq.gz
